Site,Year,Month,Layer,Group,Genus,Variable,Value,Unit,SamplingMethodID,MethodID
Giles,2007,7,whole_column,Rotifer,Keratella,Abundance,33.03,NumberPerLiter,Method024,Method029
Giles,2007,8,whole_column,Rotifer,Keratella,Abundance,8.98,NumberPerLiter,Method024,Method029
Giles,2008,4,whole_column,Rotifer,Keratella,Abundance,20.61,NumberPerLiter,Method023,Method029
Giles,2008,5,whole_column,Rotifer,Keratella,Abundance,39.63,NumberPerLiter,Method023,Method029
Giles,2008,6,whole_column,Rotifer,Keratella,Abundance,172.58,NumberPerLiter,Method023,Method029
Giles,2008,7,whole_column,Rotifer,Keratella,Abundance,7.47,NumberPerLiter,Method023,Method029
Giles,2008,8,whole_column,Rotifer,Keratella,Abundance,91.74,NumberPerLiter,Method023,Method029
Giles,2009,4,whole_column,Rotifer,Keratella,Abundance,20.15,NumberPerLiter,Method023,Method029
Giles,2009,5,whole_column,Rotifer,Keratella,Abundance,66.87,NumberPerLiter,Method023,Method029
Giles,2009,6,whole_column,Rotifer,Keratella,Abundance,105.36,NumberPerLiter,Method023,Method029
Giles,2009,7,whole_column,Rotifer,Keratella,Abundance,26.97,NumberPerLiter,Method023,Method029
Giles,2009,8,whole_column,Rotifer,Keratella,Abundance,50.17,NumberPerLiter,Method023,Method029
Giles,2010,5,whole_column,Rotifer,Keratella,Abundance,124.52,NumberPerLiter,Method023,Method029
Giles,2010,6,whole_column,Rotifer,Keratella,Abundance,121.19,NumberPerLiter,Method023,Method029
Giles,2010,7,whole_column,Rotifer,Keratella,Abundance,26.34,NumberPerLiter,Method023,Method029
Giles,2010,8,whole_column,Rotifer,Keratella,Abundance,16.18,NumberPerLiter,Method023,Method029
Giles,2010,9,whole_column,Rotifer,Keratella,Abundance,101.9,NumberPerLiter,Method023,Method029
Giles,2011,5,whole_column,Rotifer,Keratella,Abundance,10.11,NumberPerLiter,Method023,Method029
Giles,2011,6,whole_column,Rotifer,Keratella,Abundance,35.16,NumberPerLiter,Method023,Method029
Giles,2011,7,whole_column,Rotifer,Keratella,Abundance,4.61,NumberPerLiter,Method023,Method029
Giles,2011,8,whole_column,Rotifer,Keratella,Abundance,42.92,NumberPerLiter,Method023,Method029
Giles,2013,4,whole_column,Rotifer,Keratella,Abundance,7.02,NumberPerLiter,Method023,Method029
Giles,2013,5,whole_column,Rotifer,Keratella,Abundance,7.25,NumberPerLiter,Method023,Method029
Giles,2013,6,whole_column,Rotifer,Keratella,Abundance,0.94,NumberPerLiter,Method023,Method029
Giles,2013,7,whole_column,Rotifer,Keratella,Abundance,2.01,NumberPerLiter,Method023,Method029
Giles,2013,8,whole_column,Rotifer,Keratella,Abundance,2.45,NumberPerLiter,Method023,Method029
Giles,2014,6,whole_column,Rotifer,Keratella,Abundance,10.43,NumberPerLiter,Method023,Method029
Giles,2014,7,whole_column,Rotifer,Keratella,Abundance,30.82,NumberPerLiter,Method023,Method029
Giles,2014,8,whole_column,Rotifer,Keratella,Abundance,36.6,NumberPerLiter,Method023,Method029
Giles,2015,5,whole_column,Rotifer,Keratella,Abundance,113.64,NumberPerLiter,Method023,Method029
Giles,2015,6,whole_column,Rotifer,Keratella,Abundance,183.66,NumberPerLiter,Method023,Method029
Giles,2015,7,whole_column,Rotifer,Keratella,Abundance,203.95,NumberPerLiter,Method023,Method029
Giles,2015,8,whole_column,Rotifer,Keratella,Abundance,74.2,NumberPerLiter,Method023,Method029
Giles,2016,5,whole_column,Rotifer,Keratella,Abundance,3.71,NumberPerLiter,Method023,Method029
Giles,2016,6,whole_column,Rotifer,Keratella,Abundance,1.84,NumberPerLiter,Method023,Method029
Giles,2016,7,whole_column,Rotifer,Keratella,Abundance,1.02,NumberPerLiter,Method023,Method029
Giles,2016,8,whole_column,Rotifer,Keratella,Abundance,4.95,NumberPerLiter,Method023,Method029
Giles,2017,5,whole_column,Rotifer,Keratella,Abundance,1.23,NumberPerLiter,Method023,Method029
Giles,2017,6,whole_column,Rotifer,Keratella,Abundance,1.06,NumberPerLiter,Method023,Method029
Giles,2017,7,whole_column,Rotifer,Keratella,Abundance,1.12,NumberPerLiter,Method023,Method029
Giles,2017,8,whole_column,Rotifer,Keratella,Abundance,20.62,NumberPerLiter,Method023,Method029
Giles,2018,5,whole_column,Rotifer,Keratella,Abundance,23,NumberPerLiter,Method023,Method029
Giles,2018,6,whole_column,Rotifer,Keratella,Abundance,7.35,NumberPerLiter,Method023,Method029
Giles,2018,7,whole_column,Rotifer,Keratella,Abundance,16.32,NumberPerLiter,Method023,Method029
Giles,2018,8,whole_column,Rotifer,Keratella,Abundance,0.84,NumberPerLiter,Method023,Method029
Giles,2019,4,whole_column,Rotifer,Keratella,Abundance,5.68,NumberPerLiter,Method023,Method029
Giles,2019,5,whole_column,Rotifer,Keratella,Abundance,8.19,NumberPerLiter,Method023,Method029
Giles,2019,6,whole_column,Rotifer,Keratella,Abundance,1.85,NumberPerLiter,Method023,Method029
Giles,2019,7,whole_column,Rotifer,Keratella,Abundance,1.64,NumberPerLiter,Method023,Method029
Giles,2019,8,whole_column,Rotifer,Keratella,Abundance,3.76,NumberPerLiter,Method023,Method029
Giles,1990,1,whole_column,Rotifer,Polyarthra,Abundance,173.5,NumberPerLiter,Method024,Method029
Giles,1990,2,whole_column,Rotifer,Polyarthra,Abundance,173.16,NumberPerLiter,Method024,Method029
Giles,1990,3,whole_column,Rotifer,Polyarthra,Abundance,96.64,NumberPerLiter,Method024,Method029
Giles,1990,4,whole_column,Rotifer,Polyarthra,Abundance,56.09,NumberPerLiter,Method024,Method029
Giles,1990,5,whole_column,Rotifer,Polyarthra,Abundance,22.28,NumberPerLiter,Method024,Method029
Giles,1990,6,whole_column,Rotifer,Polyarthra,Abundance,12.02,NumberPerLiter,Method024,Method029
Giles,1990,7,whole_column,Rotifer,Polyarthra,Abundance,47.2,NumberPerLiter,Method024,Method029
Giles,1990,8,whole_column,Rotifer,Polyarthra,Abundance,37.15,NumberPerLiter,Method024,Method029
Giles,1990,9,whole_column,Rotifer,Polyarthra,Abundance,71.11,NumberPerLiter,Method024,Method029
Giles,1990,10,whole_column,Rotifer,Polyarthra,Abundance,97.79,NumberPerLiter,Method024,Method029
Giles,1990,11,whole_column,Rotifer,Polyarthra,Abundance,78.3,NumberPerLiter,Method024,Method029
Giles,1990,12,whole_column,Rotifer,Polyarthra,Abundance,113.68,NumberPerLiter,Method024,Method029
Giles,1991,1,whole_column,Rotifer,Polyarthra,Abundance,56.28,NumberPerLiter,Method024,Method029
Giles,1991,2,whole_column,Rotifer,Polyarthra,Abundance,40.21,NumberPerLiter,Method024,Method029
Giles,1991,3,whole_column,Rotifer,Polyarthra,Abundance,77.01,NumberPerLiter,Method024,Method029
Giles,1991,4,whole_column,Rotifer,Polyarthra,Abundance,165.81,NumberPerLiter,Method024,Method029
Giles,1991,5,whole_column,Rotifer,Polyarthra,Abundance,40.74,NumberPerLiter,Method024,Method029
Giles,1991,6,whole_column,Rotifer,Polyarthra,Abundance,10.62,NumberPerLiter,Method024,Method029
Giles,1991,7,whole_column,Rotifer,Polyarthra,Abundance,50.15,NumberPerLiter,Method024,Method029
Giles,1991,8,whole_column,Rotifer,Polyarthra,Abundance,112.14,NumberPerLiter,Method024,Method029
Giles,1991,9,whole_column,Rotifer,Polyarthra,Abundance,93.98,NumberPerLiter,Method024,Method029
Giles,1991,10,whole_column,Rotifer,Polyarthra,Abundance,74.3,NumberPerLiter,Method024,Method029
Giles,1991,11,whole_column,Rotifer,Polyarthra,Abundance,16.03,NumberPerLiter,Method024,Method029
Giles,1991,12,whole_column,Rotifer,Polyarthra,Abundance,9.85,NumberPerLiter,Method024,Method029
Giles,1992,1,whole_column,Rotifer,Polyarthra,Abundance,17.63,NumberPerLiter,Method024,Method029
Giles,1992,2,whole_column,Rotifer,Polyarthra,Abundance,37.37,NumberPerLiter,Method024,Method029
Giles,1992,4,whole_column,Rotifer,Polyarthra,Abundance,31.32,NumberPerLiter,Method024,Method029
Giles,1992,5,whole_column,Rotifer,Polyarthra,Abundance,12.03,NumberPerLiter,Method024,Method029
Giles,1992,6,whole_column,Rotifer,Polyarthra,Abundance,1.77,NumberPerLiter,Method024,Method029
Giles,1992,7,whole_column,Rotifer,Polyarthra,Abundance,21.3,NumberPerLiter,Method024,Method029
Giles,1992,8,whole_column,Rotifer,Polyarthra,Abundance,41.41,NumberPerLiter,Method024,Method029
Giles,1992,9,whole_column,Rotifer,Polyarthra,Abundance,36.65,NumberPerLiter,Method024,Method029
Giles,1992,10,whole_column,Rotifer,Polyarthra,Abundance,58.54,NumberPerLiter,Method024,Method029
Giles,1992,11,whole_column,Rotifer,Polyarthra,Abundance,20.23,NumberPerLiter,Method024,Method029
Giles,1993,1,whole_column,Rotifer,Polyarthra,Abundance,23.65,NumberPerLiter,Method024,Method029
Giles,1993,2,whole_column,Rotifer,Polyarthra,Abundance,33.11,NumberPerLiter,Method024,Method029
Giles,1993,3,whole_column,Rotifer,Polyarthra,Abundance,12.08,NumberPerLiter,Method024,Method029
Giles,1993,4,whole_column,Rotifer,Polyarthra,Abundance,17.63,NumberPerLiter,Method024,Method029
Giles,1993,5,whole_column,Rotifer,Polyarthra,Abundance,80.64,NumberPerLiter,Method024,Method029
Giles,1993,6,whole_column,Rotifer,Polyarthra,Abundance,5.78,NumberPerLiter,Method024,Method029
Giles,1993,7,whole_column,Rotifer,Polyarthra,Abundance,1.94,NumberPerLiter,Method024,Method029
Giles,1993,8,whole_column,Rotifer,Polyarthra,Abundance,33.9,NumberPerLiter,Method024,Method029
Giles,1993,9,whole_column,Rotifer,Polyarthra,Abundance,19.91,NumberPerLiter,Method024,Method029
Giles,1993,11,whole_column,Rotifer,Polyarthra,Abundance,27.72,NumberPerLiter,Method024,Method029
Giles,1997,4,whole_column,Rotifer,Polyarthra,Abundance,9.96,NumberPerLiter,Method024,Method029
Giles,1997,6,whole_column,Rotifer,Polyarthra,Abundance,10.34,NumberPerLiter,Method024,Method029
Giles,1997,8,whole_column,Rotifer,Polyarthra,Abundance,1.62,NumberPerLiter,Method024,Method029
Giles,2001,6,whole_column,Rotifer,Polyarthra,Abundance,7.66,NumberPerLiter,Method024,Method029
Giles,2001,7,whole_column,Rotifer,Polyarthra,Abundance,13.1,NumberPerLiter,Method024,Method029
Giles,2001,8,whole_column,Rotifer,Polyarthra,Abundance,5.84,NumberPerLiter,Method024,Method029
Giles,2005,5,whole_column,Rotifer,Polyarthra,Abundance,24.52,NumberPerLiter,Method024,Method029
Giles,2005,6,whole_column,Rotifer,Polyarthra,Abundance,9.89,NumberPerLiter,Method024,Method029
Giles,2005,7,whole_column,Rotifer,Polyarthra,Abundance,23.34,NumberPerLiter,Method024,Method029
Giles,2005,8,whole_column,Rotifer,Polyarthra,Abundance,43.86,NumberPerLiter,Method024,Method029
Giles,2006,5,whole_column,Rotifer,Polyarthra,Abundance,30.06,NumberPerLiter,Method024,Method029
Giles,2006,6,whole_column,Rotifer,Polyarthra,Abundance,5.31,NumberPerLiter,Method024,Method029
Giles,2006,7,whole_column,Rotifer,Polyarthra,Abundance,1.41,NumberPerLiter,Method024,Method029
Giles,2006,8,whole_column,Rotifer,Polyarthra,Abundance,67.91,NumberPerLiter,Method024,Method029
Giles,2007,5,whole_column,Rotifer,Polyarthra,Abundance,0.43,NumberPerLiter,Method024,Method029
Giles,2007,6,whole_column,Rotifer,Polyarthra,Abundance,0.45,NumberPerLiter,Method024,Method029
Giles,2007,7,whole_column,Rotifer,Polyarthra,Abundance,93.02,NumberPerLiter,Method024,Method029
Giles,2007,8,whole_column,Rotifer,Polyarthra,Abundance,36.5,NumberPerLiter,Method024,Method029
Giles,2008,4,whole_column,Rotifer,Polyarthra,Abundance,0.11,NumberPerLiter,Method023,Method029
Giles,2008,5,whole_column,Rotifer,Polyarthra,Abundance,0.04,NumberPerLiter,Method023,Method029
Giles,2008,6,whole_column,Rotifer,Polyarthra,Abundance,5.57,NumberPerLiter,Method023,Method029
Giles,2008,7,whole_column,Rotifer,Polyarthra,Abundance,18.61,NumberPerLiter,Method023,Method029
Giles,2008,8,whole_column,Rotifer,Polyarthra,Abundance,35.46,NumberPerLiter,Method023,Method029
Giles,2009,4,whole_column,Rotifer,Polyarthra,Abundance,28.8,NumberPerLiter,Method023,Method029
Giles,2009,5,whole_column,Rotifer,Polyarthra,Abundance,170.83,NumberPerLiter,Method023,Method029
Giles,2009,6,whole_column,Rotifer,Polyarthra,Abundance,35.39,NumberPerLiter,Method023,Method029
Giles,2009,7,whole_column,Rotifer,Polyarthra,Abundance,29.47,NumberPerLiter,Method023,Method029
Giles,2009,8,whole_column,Rotifer,Polyarthra,Abundance,5.41,NumberPerLiter,Method023,Method029
Giles,2010,5,whole_column,Rotifer,Polyarthra,Abundance,164.11,NumberPerLiter,Method023,Method029
Giles,2010,6,whole_column,Rotifer,Polyarthra,Abundance,107.92,NumberPerLiter,Method023,Method029
Giles,2010,7,whole_column,Rotifer,Polyarthra,Abundance,17.6,NumberPerLiter,Method023,Method029
Giles,2010,8,whole_column,Rotifer,Polyarthra,Abundance,50.93,NumberPerLiter,Method023,Method029
Giles,2010,9,whole_column,Rotifer,Polyarthra,Abundance,13.15,NumberPerLiter,Method023,Method029
Giles,2011,5,whole_column,Rotifer,Polyarthra,Abundance,29.15,NumberPerLiter,Method023,Method029
Giles,2011,6,whole_column,Rotifer,Polyarthra,Abundance,76.59,NumberPerLiter,Method023,Method029
Giles,2011,7,whole_column,Rotifer,Polyarthra,Abundance,25.44,NumberPerLiter,Method023,Method029
Giles,2011,8,whole_column,Rotifer,Polyarthra,Abundance,17.51,NumberPerLiter,Method023,Method029
Giles,2013,4,whole_column,Rotifer,Polyarthra,Abundance,7.92,NumberPerLiter,Method023,Method029
Giles,2013,5,whole_column,Rotifer,Polyarthra,Abundance,8.7,NumberPerLiter,Method023,Method029
Giles,2013,6,whole_column,Rotifer,Polyarthra,Abundance,3.13,NumberPerLiter,Method023,Method029
Giles,2013,7,whole_column,Rotifer,Polyarthra,Abundance,11.48,NumberPerLiter,Method023,Method029
Giles,2013,8,whole_column,Rotifer,Polyarthra,Abundance,1.83,NumberPerLiter,Method023,Method029
Giles,2014,6,whole_column,Rotifer,Polyarthra,Abundance,29.84,NumberPerLiter,Method023,Method029
Giles,2014,7,whole_column,Rotifer,Polyarthra,Abundance,15.32,NumberPerLiter,Method023,Method029
Giles,2014,8,whole_column,Rotifer,Polyarthra,Abundance,13.2,NumberPerLiter,Method023,Method029
Giles,2015,5,whole_column,Rotifer,Polyarthra,Abundance,77.43,NumberPerLiter,Method023,Method029
Giles,2015,6,whole_column,Rotifer,Polyarthra,Abundance,29.29,NumberPerLiter,Method023,Method029
Giles,2015,7,whole_column,Rotifer,Polyarthra,Abundance,7.58,NumberPerLiter,Method023,Method029
Giles,2015,8,whole_column,Rotifer,Polyarthra,Abundance,0.96,NumberPerLiter,Method023,Method029
Giles,2016,5,whole_column,Rotifer,Polyarthra,Abundance,55.17,NumberPerLiter,Method023,Method029
Giles,2016,6,whole_column,Rotifer,Polyarthra,Abundance,18.97,NumberPerLiter,Method023,Method029
Giles,2016,7,whole_column,Rotifer,Polyarthra,Abundance,0.57,NumberPerLiter,Method023,Method029
Giles,2016,8,whole_column,Rotifer,Polyarthra,Abundance,20.42,NumberPerLiter,Method023,Method029
Giles,2017,5,whole_column,Rotifer,Polyarthra,Abundance,2.92,NumberPerLiter,Method023,Method029
Giles,2017,6,whole_column,Rotifer,Polyarthra,Abundance,12.49,NumberPerLiter,Method023,Method029
Giles,2017,7,whole_column,Rotifer,Polyarthra,Abundance,3.08,NumberPerLiter,Method023,Method029
Giles,2017,8,whole_column,Rotifer,Polyarthra,Abundance,4.11,NumberPerLiter,Method023,Method029
Giles,2018,5,whole_column,Rotifer,Polyarthra,Abundance,17.97,NumberPerLiter,Method023,Method029
Giles,2018,6,whole_column,Rotifer,Polyarthra,Abundance,11.05,NumberPerLiter,Method023,Method029
Giles,2018,7,whole_column,Rotifer,Polyarthra,Abundance,10.85,NumberPerLiter,Method023,Method029
Giles,2018,8,whole_column,Rotifer,Polyarthra,Abundance,15.38,NumberPerLiter,Method023,Method029
Giles,2019,4,whole_column,Rotifer,Polyarthra,Abundance,22.8,NumberPerLiter,Method023,Method029
Giles,2019,5,whole_column,Rotifer,Polyarthra,Abundance,4.66,NumberPerLiter,Method023,Method029
Giles,2019,6,whole_column,Rotifer,Polyarthra,Abundance,2.13,NumberPerLiter,Method023,Method029
Giles,2019,7,whole_column,Rotifer,Polyarthra,Abundance,3.69,NumberPerLiter,Method023,Method029
Giles,2019,8,whole_column,Rotifer,Polyarthra,Abundance,9.14,NumberPerLiter,Method023,Method029
Giles,1990,1,whole_column,Rotifer,unidentified,Abundance,183.61,NumberPerLiter,Method024,Method029
Giles,1990,2,whole_column,Rotifer,unidentified,Abundance,262.63,NumberPerLiter,Method024,Method029
Giles,1990,3,whole_column,Rotifer,unidentified,Abundance,287.33,NumberPerLiter,Method024,Method029
Giles,1990,4,whole_column,Rotifer,unidentified,Abundance,148.11,NumberPerLiter,Method024,Method029
Giles,1990,5,whole_column,Rotifer,unidentified,Abundance,69.34,NumberPerLiter,Method024,Method029
Giles,1990,6,whole_column,Rotifer,unidentified,Abundance,27.18,NumberPerLiter,Method024,Method029
Giles,1990,7,whole_column,Rotifer,unidentified,Abundance,63.9,NumberPerLiter,Method024,Method029
Giles,1990,8,whole_column,Rotifer,unidentified,Abundance,76.29,NumberPerLiter,Method024,Method029
Giles,1990,9,whole_column,Rotifer,unidentified,Abundance,103.75,NumberPerLiter,Method024,Method029
Giles,1990,10,whole_column,Rotifer,unidentified,Abundance,110.85,NumberPerLiter,Method024,Method029
Giles,1990,11,whole_column,Rotifer,unidentified,Abundance,90.75,NumberPerLiter,Method024,Method029
Giles,1990,12,whole_column,Rotifer,unidentified,Abundance,132.16,NumberPerLiter,Method024,Method029
Giles,1991,1,whole_column,Rotifer,unidentified,Abundance,65.31,NumberPerLiter,Method024,Method029
Giles,1991,2,whole_column,Rotifer,unidentified,Abundance,44.87,NumberPerLiter,Method024,Method029
Giles,1991,3,whole_column,Rotifer,unidentified,Abundance,80.35,NumberPerLiter,Method024,Method029
Giles,1991,4,whole_column,Rotifer,unidentified,Abundance,167.47,NumberPerLiter,Method024,Method029
Giles,1991,5,whole_column,Rotifer,unidentified,Abundance,44.77,NumberPerLiter,Method024,Method029
Giles,1991,6,whole_column,Rotifer,unidentified,Abundance,56.33,NumberPerLiter,Method024,Method029
Giles,1991,7,whole_column,Rotifer,unidentified,Abundance,80.94,NumberPerLiter,Method024,Method029
Giles,1991,8,whole_column,Rotifer,unidentified,Abundance,127.9,NumberPerLiter,Method024,Method029
Giles,1991,9,whole_column,Rotifer,unidentified,Abundance,124.67,NumberPerLiter,Method024,Method029
Giles,1991,10,whole_column,Rotifer,unidentified,Abundance,86.63,NumberPerLiter,Method024,Method029
Giles,1991,11,whole_column,Rotifer,unidentified,Abundance,23.68,NumberPerLiter,Method024,Method029
Giles,1991,12,whole_column,Rotifer,unidentified,Abundance,13.84,NumberPerLiter,Method024,Method029
Giles,1992,1,whole_column,Rotifer,unidentified,Abundance,21.2,NumberPerLiter,Method024,Method029
Giles,1992,2,whole_column,Rotifer,unidentified,Abundance,40.54,NumberPerLiter,Method024,Method029
Giles,1992,4,whole_column,Rotifer,unidentified,Abundance,36.3,NumberPerLiter,Method024,Method029
Giles,1992,5,whole_column,Rotifer,unidentified,Abundance,16.67,NumberPerLiter,Method024,Method029
Giles,1992,6,whole_column,Rotifer,unidentified,Abundance,10.11,NumberPerLiter,Method024,Method029
Giles,1992,7,whole_column,Rotifer,unidentified,Abundance,59.41,NumberPerLiter,Method024,Method029
Giles,1992,8,whole_column,Rotifer,unidentified,Abundance,49.48,NumberPerLiter,Method024,Method029
Giles,1992,9,whole_column,Rotifer,unidentified,Abundance,39.62,NumberPerLiter,Method024,Method029
Giles,1992,10,whole_column,Rotifer,unidentified,Abundance,61.93,NumberPerLiter,Method024,Method029
Giles,1992,11,whole_column,Rotifer,unidentified,Abundance,20.71,NumberPerLiter,Method024,Method029
Giles,1993,1,whole_column,Rotifer,unidentified,Abundance,24.28,NumberPerLiter,Method024,Method029
Giles,1993,2,whole_column,Rotifer,unidentified,Abundance,33.89,NumberPerLiter,Method024,Method029
Giles,1993,3,whole_column,Rotifer,unidentified,Abundance,12.76,NumberPerLiter,Method024,Method029
Giles,1993,4,whole_column,Rotifer,unidentified,Abundance,23.36,NumberPerLiter,Method024,Method029
Giles,1993,5,whole_column,Rotifer,unidentified,Abundance,124.59,NumberPerLiter,Method024,Method029
